vehicle_id,distance_travelled
30,2471.44
20,2480.48
71,2457.03
39,2471.44
48,2471.44
42,2471.44
53,2471.44
9,2973.23
66,2471.44
38,2433.58
6,2471.44
41,2471.44
77,2471.44
23,2480.48
31,2480.48
60,2471.44
72,2471.44
74,2471.44
89,2457.03
7,3325.57
22,2974.93
75,2480.48
36,2480.48
59,2480.48
17,2974.93
61,2480.48
92,2471.44
4,3734.16
103,2471.44
5,2480.48
125,2471.44
93,2480.48
24,2974.93
67,2471.44
49,2480.48
79,2471.44
100,2471.44
78,2480.48
97,2471.44
82,2480.48
107,2471.44
111,2471.44
50,2471.44
63,2471.44
13,3795.32
51,2973.23
46,2973.22
86,2471.44
83,2480.48
26,2973.22
85,2480.48
81,2974.93
98,3330.74
110,2471.44
135,2471.44
161,2471.44
132,2471.44
33,2974.93
139,2471.44
145,2471.44
147,2471.44
45,2974.93
95,3325.57
150,2471.44
112,2480.48
156,2457.03
144,2946.97
18,3795.32
14,3387.31
8,3387.71
27,3387.31
52,3387.71
43,3378.17
116,2480.48
162,2849.85
3,4340.72
165,2471.44
170,2949.79
175,2471.44
177,2471.44
167,2471.44
119,2480.48
193,2471.44
65,2974.93
136,2480.48
96,2974.93
189,2471.44
211,2480.48
203,2471.44
129,2480.48
164,2480.48
220,2471.44
87,2973.23
198,2480.48
19,3387.71
91,2973.23
76,3678.13
152,3354.23
149,2974.93
10,4087.92
106,2974.93
15,3795.32
44,3650.06
176,2480.48
180,2480.48
34,4373.02
35,3795.32
188,2480.48
21,3795.15
166,2974.93
184,2471.44
2,3682.58
101,2974.93
196,2471.44
16,3682.58
118,2974.93
221,2471.44
73,3795.15
178,2922.67
223,2471.44
229,2480.48
90,3387.54
186,2974.93
241,2471.44
216,2480.48
226,2480.48
231,2471.44
247,2471.44
55,4087.76
64,2974.93
219,2480.48
69,2974.93
80,2974.93
120,2974.93
185,2974.93
121,2974.93
233,2480.48
237,2480.48
245,2471.44
251,2471.44
260,2480.48
252,2466.08
249,2471.44
254,2457.04
11,4352.09
262,2480.48
267,2480.48
187,3309.76
268,2480.48
122,2974.26
194,2974.93
235,2471.44
102,4068.83
266,2471.44
99,3965.84
126,2974.93
200,2974.93
284,2471.44
146,3387.71
230,2928.04
256,2471.44
25,4965.86
28,4670.82
250,2480.48
183,2973.23
202,2974.93
133,3387.71
137,3955.06
173,2974.93
128,2974.93
1,4378.49
172,3921.1
287,2471.44
54,4087.76
289,2471.44
302,2471.44
94,3795.15
88,3795.32
114,3387.54
154,2974.93
319,2442.64
259,2941.13
130,2974.93
68,4378.75
104,4087.92
316,2471.44
234,2973.23
109,3387.31
326,2471.44
29,4965.85
294,2480.48
315,2480.48
292,2471.44
168,4632.65
57,4670.82
217,3733.22
37,4670.81
40,4087.66
225,2974.26
155,3658.87
264,2974.93
131,3387.31
192,2974.93
210,2973.22
190,3366.56
56,4378.61
153,3387.54
279,2856.6
325,2471.44
330,3314.8
342,2433.58
163,3795.32
124,3795.32
105,4631.93
214,2890.02
265,3359.27
327,2471.44
323,2480.48
337,2471.44
291,2480.48
12,4670.82
62,4087.66
343,2480.48
354,2471.44
108,4378.49
182,3786.12
113,3971.39
365,2433.58
274,2471.44
344,2956.0
304,2471.44
123,4087.92
272,2973.23
310,2471.44
339,2937.07
322,2471.44
141,3387.54
143,4330.56
253,3387.71
351,2471.44
151,3971.39
215,4336.79
246,2973.22
366,2471.44
32,4965.86
84,4965.86
236,3795.32
286,2890.02
312,2974.93
305,2480.48
314,2480.48
375,3314.8
205,3795.32
127,4087.76
321,2480.48
232,3971.39
333,2974.93
409,2471.44
157,4378.61
199,3965.81
208,4070.92
255,3795.15
332,2974.93
270,3795.15
381,3319.05
363,2480.48
346,2480.48
275,3663.65
347,2946.97
355,2471.44
378,2480.48
425,2480.48
70,4946.93
408,2480.48
426,2480.48
58,4965.86
434,2471.44
402,2480.48
411,2480.48
300,2973.23
47,4665.26
201,4087.76
138,4378.61
359,2974.26
403,2480.48
467,2457.03
407,2471.44
224,4670.81
209,4670.83
261,3971.39
169,3467.58
227,4670.81
389,2956.0
195,3467.58
159,3971.39
179,3678.11
278,3971.39
459,2471.44
160,4665.25
493,2471.44
197,3387.2
276,3387.71
290,4300.17
486,2442.63
384,2480.48
257,2973.22
368,2471.44
341,3337.95
391,2471.44
148,4373.02
115,4670.82
382,2974.93
206,3678.11
324,2974.93
369,2974.93
431,2471.44
379,2974.26
437,2471.44
239,4087.76
440,2471.44
117,4664.58
457,2471.44
472,2471.44
244,3795.15
335,4349.81
475,2471.44
477,2471.44
450,2471.44
212,4670.82
400,2974.93
281,3971.39
466,2471.44
348,2890.02
390,2480.48
334,3795.32
370,3387.71
240,3387.31
271,3795.32
297,3795.32
519,2457.03
414,3733.22
423,2956.0
482,2471.44
518,2471.44
490,2471.44
280,4670.81
492,2471.44
283,3795.15
522,2471.44
243,4670.82
301,3965.81
142,4664.58
338,3965.81
140,4665.26
499,2471.44
556,2457.04
269,4087.76
502,2471.44
273,4965.86
530,2457.04
306,4650.38
441,2480.48
207,4670.82
307,3682.74
448,2480.48
134,4965.85
308,3387.71
462,2480.48
528,2471.44
228,3971.39
527,2480.48
561,2471.44
248,4087.92
318,3971.39
174,4378.61
204,4665.26
416,2945.27
213,4665.26
393,4045.07
258,4323.65
282,4373.02
461,2480.48
288,4087.92
470,2480.48
473,2480.48
520,2945.26
538,2471.44
181,4664.59
507,2480.48
277,4378.61
501,2849.79
509,2480.48
432,3334.04
517,2480.48
577,2471.44
328,3367.96
513,2480.48
521,2480.48
540,2471.44
523,2480.48
171,4965.84
430,3355.02
436,2974.93
336,4635.43
584,2471.44
560,2471.44
487,2974.93
285,3965.84
586,2471.44
594,2471.44
591,2471.44
386,3387.54
602,2471.44
296,3387.2
550,2956.0
395,3752.46
420,3467.58
449,3335.78
573,2480.48
421,2974.93
313,4378.61
625,2480.48
353,3971.39
398,3387.54
574,2471.44
601,2471.44
191,4965.85
320,3971.39
222,4965.85
350,3971.39
295,3795.15
446,3632.67
455,2973.22
469,2974.26
596,2471.44
303,4670.82
331,3795.15
349,3387.31
544,2974.26
603,2956.0
362,3971.39
433,4321.88
438,3971.39
238,3795.15
242,4378.49
345,4378.61
500,2974.93
512,3740.93
637,2471.44
514,2974.93
158,4965.86
568,2480.48
647,2480.48
218,4965.86
478,3387.71
606,2471.44
329,4965.86
311,4670.83
636,2471.44
640,2471.44
666,2457.04
542,2480.48
545,2480.48
481,2973.22
397,3370.57
536,2974.93
485,3340.03
562,2974.93
372,3387.71
360,4378.61
668,2457.04
657,2471.44
439,3971.39
654,2457.03
458,2973.22
387,3387.54
442,3387.71
583,2480.48
643,3295.56
358,3387.71
476,2974.93
503,2974.93
641,3295.56
535,2974.93
340,4965.84
298,4670.83
356,3971.39
543,2974.93
299,4670.83
557,3429.73
392,3387.31
309,4965.86
394,3387.31
412,3971.39
618,2480.48
474,3387.31
553,2973.23
675,2471.44
489,3387.31
658,2480.48
684,2471.44
352,4665.25
404,4378.49
505,3682.74
681,2457.03
660,2480.48
694,2471.44
494,4611.67
635,2480.48
679,2471.44
506,3971.39
611,3340.03
688,2480.48
317,4670.82
699,2480.48
642,2471.44
652,2471.44
605,3717.48
539,3717.48
571,2974.93
669,2471.44
374,4087.76
672,2471.44
428,4378.61
676,2471.44
744,2457.03
714,2457.04
293,4372.91
700,2471.44
722,2471.44
731,2471.44
735,2471.44
565,2973.22
720,2480.48
480,3678.11
537,4614.28
364,4665.26
427,3971.39
529,3971.39
388,4373.02
628,3724.19
263,4965.85
443,4965.85
551,3971.39
564,2974.93
595,3757.67
725,3295.56
730,2471.44
558,2974.26
741,2471.44
376,4378.61
758,2471.44
576,2973.22
703,2471.44
417,4087.76
717,2471.44
729,2471.44
559,4632.94
651,3719.98
734,2471.44
753,2471.44
380,3795.32
756,2471.44
764,2471.44
483,3387.54
623,2974.93
774,2471.44
762,2471.44
371,3387.2
415,4670.82
435,3752.46
445,3387.71
385,4330.18
454,3387.54
768,2471.44
452,4670.81
495,3795.15
410,3795.32
479,3795.26
419,3387.2
780,2471.44
488,3387.2
498,3387.2
456,3971.39
785,2471.44
742,2480.48
787,2471.44
789,2471.44
548,2974.93
627,3743.43
769,3340.03
775,2471.44
796,2471.44
367,4664.59
585,2973.22
624,2974.93
738,2471.44
776,2480.48
748,2471.44
453,4665.26
800,2471.44
808,2471.44
855,2457.04
399,3678.13
732,2946.97
763,2480.48
422,3795.15
579,4649.83
814,2471.44
460,3795.15
401,3678.13
831,2471.44
491,3795.15
532,3971.39
682,2974.93
673,2974.26
418,4664.59
424,3795.32
468,4665.26
531,3795.32
357,4372.91
534,4665.26
546,4378.61
463,3771.7
547,4665.26
712,2974.93
845,2471.44
760,2974.93
588,2973.22
794,2480.48
805,2480.48
815,2480.48
726,2974.93
818,2928.24
680,4045.07
839,2480.48
799,2932.77
884,2442.64
496,3965.81
806,2480.48
840,2471.44
471,4373.03
788,2480.48
850,2471.44
510,4087.76
563,3467.58
829,2480.48
836,2480.48
464,4965.85
524,4087.76
578,3467.58
581,3971.39
622,2974.93
678,4026.42
655,2973.22
849,2433.58
859,2480.48
893,2471.44
541,4087.76
504,4670.82
632,3467.58
552,4087.76
698,3942.59
779,2956.0
533,4965.85
752,2974.26
801,2471.44
828,2471.44
597,3971.39
