vehicle_id,distance_travelled
16,2480.48
46,2457.04
18,2480.48
23,2974.93
2,2480.48
17,2471.44
14,2471.44
21,2480.48
30,2480.48
52,2471.44
22,2471.44
45,2471.44
26,2480.48
31,2480.48
113,2471.44
89,2457.04
42,2480.48
47,2480.48
62,2480.48
19,2974.93
65,2480.48
3,2480.48
15,2974.93
67,2480.48
13,2480.48
80,2471.44
93,2480.48
39,2480.48
49,2480.48
102,2480.48
51,2480.48
97,2471.44
78,2480.48
59,2471.44
77,2471.44
92,2471.44
112,2471.44
48,2974.93
75,2480.48
101,2973.23
69,2939.89
146,2480.48
117,2471.44
9,2974.26
34,2974.93
72,2974.26
130,2480.48
107,2480.48
109,2471.44
132,2471.44
114,2471.44
137,2471.44
148,2471.44
25,2974.93
169,2471.44
7,3682.58
121,2471.44
32,3387.54
73,2974.93
103,2480.48
157,2471.44
150,2471.44
190,2480.48
144,2480.48
161,2471.44
163,2480.48
166,2471.44
164,2480.48
54,2974.93
160,2471.44
174,2471.44
177,2471.44
10,4087.76
60,2974.93
8,3366.56
91,2973.22
108,2974.93
100,2973.22
200,2457.04
209,2457.04
11,3387.71
82,2974.93
193,2471.44
134,3335.78
94,2974.93
4,3387.31
95,3766.88
152,2480.48
178,2480.48
194,2471.44
43,3682.24
20,3679.88
35,3679.88
50,4087.76
214,2480.48
196,2471.44
122,2480.48
225,2471.44
124,2480.48
226,2471.44
63,3965.84
192,2471.44
129,2480.48
139,3743.43
1,4087.76
131,2480.48
175,2974.93
172,2480.48
38,3682.58
86,3678.11
167,2974.26
6,3682.74
198,2480.48
5,3965.81
156,2956.2
12,3682.74
224,2480.48
244,2457.04
147,2974.26
187,2974.93
202,2457.03
232,2471.44
197,2480.48
227,2471.44
201,2480.48
213,2480.48
104,3368.3
239,2471.44
143,3747.64
142,2974.93
170,2974.93
90,3965.81
203,2974.93
85,3965.84
247,2471.44
99,3387.54
233,2480.48
258,2471.44
76,3387.54
234,2480.48
253,2471.44
27,4087.76
251,2471.44
282,2471.44
64,3387.71
98,3387.54
40,4087.66
269,2471.44
290,2471.44
291,2471.44
58,4085.06
111,3387.54
87,3387.71
126,3682.58
285,2471.44
310,2480.48
309,2457.03
312,2471.44
195,2974.93
323,2471.44
29,3795.32
321,2480.48
168,2974.26
348,2442.63
353,2471.44
41,4670.82
259,2471.44
276,2480.48
53,4958.51
70,4087.76
212,2974.26
292,2471.44
297,2480.48
278,2471.44
105,4087.76
293,2471.44
302,2480.48
314,2471.44
264,2974.93
71,3795.15
320,2471.44
326,2471.44
56,4087.76
328,2471.44
36,4965.86
331,2471.44
335,2480.48
345,2471.44
61,4087.66
119,4670.82
188,2974.26
230,2974.93
66,4087.66
110,3678.11
313,2471.44
81,4087.66
135,3678.11
155,3678.11
159,3678.11
204,2973.22
44,4665.26
165,4334.42
84,4378.61
329,2480.48
260,3340.03
365,2471.44
380,2471.44
228,2974.93
125,3682.74
83,4373.03
235,2890.42
115,3387.54
384,2471.44
240,4321.15
307,2974.93
294,2480.48
430,2457.04
330,2480.48
267,2974.26
79,4085.06
265,2974.26
24,4960.3
55,4958.51
281,2890.42
128,4323.66
219,3173.72
375,2480.48
216,3965.84
248,2973.22
136,4087.76
352,2480.48
401,2442.63
327,2974.93
322,2974.93
402,2471.44
341,2471.44
266,3173.72
377,2471.44
37,4667.95
359,2480.48
389,2471.44
393,2471.44
427,2471.44
304,2973.22
450,2471.44
452,2457.03
28,4958.52
184,3795.15
191,3795.32
339,2974.93
68,4670.83
106,4087.6
363,2480.48
454,2471.44
74,4960.3
386,2480.48
116,4965.87
373,2480.48
120,4965.87
299,3724.19
400,2480.48
171,4670.82
236,3971.39
410,2480.48
206,3795.32
446,2480.48
256,3795.32
383,2471.44
33,4670.82
176,4087.66
413,2471.44
229,4323.65
305,2890.42
423,2471.44
96,4373.03
436,2471.44
88,4958.51
459,2471.44
303,2974.93
138,4670.82
127,3795.15
186,4087.66
399,2480.48
153,4373.08
183,4353.66
351,4344.63
455,2471.44
419,2480.48
497,2471.44
151,4373.02
158,3795.15
215,3965.84
221,4087.66
445,2471.44
456,2471.44
179,3678.11
205,2973.23
263,4087.66
223,2973.23
243,3678.11
431,2480.48
340,2974.26
238,4670.82
318,2974.93
237,2974.26
317,3678.11
199,4087.66
325,2974.93
257,2974.26
283,3965.81
208,4087.66
270,4087.66
207,4958.52
133,3677.73
180,3677.73
418,2471.44
301,2973.22
145,4087.6
245,3677.73
398,2890.42
449,2471.44
118,4958.52
149,4087.6
162,4958.52
241,3387.54
252,4087.76
453,2480.48
462,2471.44
458,2480.48
465,2480.48
509,2442.63
274,4087.76
464,2471.44
273,3682.74
504,2480.48
469,2471.44
220,3965.81
477,2471.44
300,3682.58
506,2471.44
542,2471.44
494,2480.48
558,2471.44
189,4087.66
185,4373.03
246,3795.15
255,4087.76
279,2974.93
316,3965.81
529,2471.44
505,2480.48
334,2974.93
217,3682.24
123,4960.3
275,3965.84
287,4087.66
344,2973.22
531,2941.8
440,2974.93
443,2945.66
439,2974.93
173,4958.51
376,2974.93
360,3682.58
141,4665.26
289,4087.76
211,4960.3
350,3682.74
566,2471.44
218,4960.3
394,2974.93
502,2937.07
482,3583.07
412,2973.22
57,4965.86
140,4965.86
407,4087.76
447,2974.93
154,4965.86
296,4087.66
181,4965.86
371,4087.66
518,2471.44
484,2974.93
487,2471.44
424,2974.93
488,2471.44
530,2471.44
378,4087.66
342,3678.11
490,2471.44
547,2471.44
231,3682.74
338,3678.11
548,2471.44
501,2471.44
333,3387.54
503,2471.44
554,2471.44
250,4960.3
379,3387.54
560,2442.64
562,2471.44
277,4960.3
356,2974.93
368,3965.84
425,3364.22
261,4958.51
514,2471.44
500,2974.26
515,2471.44
495,2890.42
589,2471.44
210,4965.86
298,4087.76
525,2471.44
532,2471.44
468,3757.67
536,2471.44
315,3682.74
396,4087.66
564,2471.44
357,3678.11
405,3173.72
540,2956.0
422,3965.84
463,2974.26
367,2973.22
372,3682.74
460,3173.72
608,2471.44
417,3795.32
421,3353.89
268,4087.66
438,2973.22
626,2471.44
457,3387.54
539,2471.44
595,2480.48
519,3756.67
545,2471.44
346,4630.4
534,2946.97
600,2480.48
590,2471.44
286,3387.31
272,4087.66
311,4087.66
382,3965.81
601,2471.44
612,2471.44
602,2471.44
622,2471.44
598,2480.48
620,2480.48
625,2471.44
614,2471.44
349,4087.66
701,2433.58
280,4965.87
606,2480.48
390,3678.11
656,2457.03
332,4625.03
254,4378.61
507,3347.48
633,2480.48
364,3678.11
182,4670.83
632,2471.44
666,2471.44
511,2974.93
527,2974.93
288,3795.26
347,4087.76
392,3965.81
242,4670.82
354,3387.54
366,4087.76
369,3795.26
271,4670.82
336,3795.15
489,3387.54
658,2457.03
306,4965.85
385,4087.76
652,2471.44
655,2471.44
541,2480.48
475,2973.22
470,3682.74
550,2480.48
588,2974.93
607,2480.48
222,4665.26
319,3682.24
599,2974.93
249,4670.83
623,2974.93
361,3682.24
416,3678.11
343,4665.26
284,4373.08
420,3965.81
409,3971.39
496,4087.66
295,4373.08
549,2974.93
355,4670.83
674,2480.48
444,3971.39
616,2471.44
690,2471.44
308,4670.82
387,4958.51
467,3971.39
631,2471.44
665,2471.44
262,4378.61
397,4647.33
657,2471.44
337,4667.95
659,2471.44
406,4958.52
697,2457.04
698,2471.44
575,2974.93
404,3679.88
654,2480.48
370,4667.95
689,2471.44
403,3682.58
472,3387.71
552,3621.57
648,2480.48
711,2471.44
324,3677.73
535,4087.76
358,4965.86
388,3677.73
362,4087.6
568,3682.74
391,4958.52
725,2471.44
528,2974.93
611,2956.0
491,3387.54
556,2974.93
630,2974.93
662,2480.48
700,2480.48
587,2974.93
671,2480.48
719,2480.48
738,2471.44
750,2471.44
451,4958.52
526,3370.97
492,4958.52
486,4670.82
414,4965.85
485,4670.82
374,4670.82
411,4965.86
478,3387.71
778,2457.04
773,2471.44
395,4958.51
543,4627.57
680,2973.22
533,3387.71
441,3795.15
448,2973.22
617,2890.42
481,3679.88
553,4087.66
437,4378.61
559,3678.11
653,2480.48
433,4667.95
591,4087.66
613,4087.76
715,2480.48
716,2480.48
775,2471.44
523,3965.81
573,3387.54
805,2471.44
493,3795.15
516,3971.39
790,2471.44
629,2974.26
760,2480.48
797,2471.44
814,2471.44
651,2974.93
801,2471.44
816,2471.44
777,2471.44
474,4085.06
408,4373.02
415,4958.52
551,3971.39
691,2974.93
740,2974.93
793,2471.44
522,4342.14
710,2974.26
641,2974.26
596,4068.99
823,2471.44
770,2965.9
804,2471.44
886,2457.04
510,4665.26
381,4372.9
466,3678.11
537,3965.81
483,3678.11
803,2480.48
557,3965.81
621,2974.93
624,3795.32
435,3682.24
584,3387.54
685,3678.11
637,3795.32
672,3947.94
768,2480.48
642,3795.32
776,2480.48
783,2471.44
780,2480.48
473,4087.76
499,4960.3
817,2471.44
429,4373.03
787,2480.48
800,2937.07
498,4087.76
795,2480.48
693,2480.48
845,2480.48
521,4087.76
714,2480.48
841,2471.44
858,2480.48
818,2471.44
432,4667.95
428,4958.51
586,3679.88
563,3795.15
605,3679.88
639,3387.71
480,4958.51
747,2973.22
508,4958.51
609,3679.88
683,3387.71
870,2457.04
809,3333.25
763,2480.48
571,3795.32
781,2480.48
546,4085.06
807,2480.48
821,2471.44
826,2471.44
442,4087.6
835,2471.44
864,2471.44
865,2471.44
661,4087.66
565,4965.86
669,2480.48
592,4949.48
426,3795.26
576,3795.32
434,3795.26
597,3795.32
577,4958.52
867,2471.44
879,2471.44
684,3965.81
744,2974.93
878,2480.48
645,4087.76
538,4965.85
585,3678.13
723,2974.93
765,3370.97
874,2471.44
901,2471.44
561,3387.31
882,2471.44
479,4378.61
574,4965.85
907,2471.44
951,2471.44
635,4087.76
827,2974.26
913,2471.44
917,2471.44
934,2471.44
544,4087.6
572,4965.86
570,4087.6
619,4373.03
682,3173.72
579,4965.86
737,3173.72
517,4665.26
923,2480.48
677,2974.93
796,2974.93
1000,2457.04
580,4373.03
992,2471.44
650,4087.76
791,4029.09
999,2471.44
724,2480.48
743,2480.48
766,2974.26
889,2480.48
749,2480.48
888,2471.44
461,4670.82
524,3682.24
687,2974.93
897,2471.44
471,4670.82
569,4667.95
583,3682.24
911,2471.44
933,2937.07
513,4670.82
567,3795.15
581,4667.95
996,2419.18
1019,2471.44
937,2471.44
965,2480.48
618,4670.82
994,2480.48
939,2471.44
905,2471.44
936,2471.44
995,2480.48
756,2974.93
761,3965.84
848,2974.93
968,2471.44
604,4960.3
926,2471.44
1002,2480.48
949,2471.44
1004,2480.48
512,4373.02
852,3740.93
952,2471.44
730,3678.11
957,2471.44
962,2471.44
638,4960.3
695,3682.74
746,3682.74
755,3678.11
976,2471.44
706,4378.49
736,3682.74
960,2471.44
833,4043.96
973,2471.44
681,3971.39
987,2471.44
582,4667.95
741,3682.74
694,3965.81
1054,2457.04
898,2974.93
920,2974.93
1022,2471.44
927,2480.48
1024,2471.44
847,3912.05
667,4087.66
709,2890.42
668,4087.66
647,4373.02
935,2480.48
717,4087.66
520,4958.52
593,4087.6
954,2480.48
1038,2471.44
720,4087.66
1012,2471.44
802,4336.02
1053,2471.44
1020,2471.44
627,4670.82
758,2890.42
759,2890.42
644,4670.82
1026,2471.44
788,2890.42
476,4667.95
893,3173.72
610,4665.26
643,3387.54
930,2974.93
679,4958.51
707,4087.76
578,4670.83
615,3965.81
727,4670.83
686,4665.26
771,2974.26
640,3965.81
846,3965.84
866,2974.93
729,4965.85
813,4920.86
688,3387.54
792,2890.42
912,3611.69
1027,2480.48
855,2480.48
721,3971.39
1098,2471.44
663,3971.39
754,2973.23
921,2480.48
678,2974.26
958,2480.48
779,4665.26
857,2974.93
702,4087.76
1046,2480.48
1080,2471.44
1089,2471.44
555,4378.61
660,4958.52
892,2974.93
1076,2471.44
703,4960.3
932,2974.93
1083,2480.48
950,2974.93
1113,2480.48
704,4958.51
811,3965.84
964,2974.93
712,4958.51
733,3965.81
1121,2471.44
988,2974.93
908,3965.81
844,2974.26
699,3387.54
705,3795.32
876,2974.26
940,2974.26
676,3682.58
834,4373.03
708,4670.83
731,3682.58
1166,2442.64
784,3682.58
594,4378.61
1068,2480.48
1136,2457.04
603,4087.6
734,4087.76
904,3971.39
1032,2974.93
1101,2471.44
806,4965.87
838,2480.48
1144,2471.44
839,2480.48
819,4087.66
1148,2471.44
849,2480.48
1034,2965.9
735,3965.81
861,2480.48
1163,2471.44
722,3679.88
900,2480.48
1093,2930.86
915,2480.48
1150,2471.44
873,2974.93
1116,2471.44
1044,2974.93
1172,2457.04
718,4670.82
899,3682.74
1174,2471.44
863,3965.83
786,4935.12
967,2480.48
1119,2480.48
928,2974.93
969,2480.48
1057,2946.97
1135,2480.48
1049,2956.0
782,4965.84
974,2480.48
628,3795.32
728,4373.08
943,3682.74
1153,2941.6
1199,2471.44
742,3795.32
692,4085.06
798,4087.66
1177,2480.48
1035,2974.93
713,3971.39
753,4670.83
891,4087.66
1161,2471.44
843,2974.26
1182,2471.44
925,2974.26
1191,2471.44
1081,3724.19
1207,2471.44
820,4960.3
794,2973.22
998,3960.26
1205,2471.44
853,3678.11
812,3965.81
914,3678.11
918,3965.81
961,2974.26
1025,2974.26
1158,3700.74
980,3965.81
860,3971.39
1096,2974.26
646,3682.24
785,2974.26
1259,2457.04
649,3682.24
1237,2471.44
673,4378.61
859,4665.25
808,2974.26
764,4373.03
1224,2471.44
869,2974.26
1248,2471.44
789,4087.76
885,2974.26
1228,2471.44
822,4087.76
1176,2471.44
832,4958.52
956,2974.93
1198,2471.44
1250,2471.44
1042,3465.83
1131,2974.93
1268,2471.44
774,4965.85
1255,2471.44
871,4965.85
840,4965.85
1001,3678.11
1050,2974.93
854,4087.76
1094,2974.93
636,4087.6
831,4332.85
1124,2974.93
941,3965.84
670,4087.6
944,3965.84
883,4087.76
748,4087.6
1139,2974.93
945,4087.76
959,4958.52
955,4087.76
1307,2471.44
880,4670.82
975,4087.76
769,3795.15
824,3795.15
895,2890.42
767,3795.32
1045,2974.93
752,3387.31
810,4958.52
1325,2433.58
894,4929.72
1070,2974.26
1067,2974.93
1204,2974.26
739,3678.11
1186,2974.93
953,3971.39
799,3678.11
1145,2974.93
745,4667.95
837,3678.11
1164,2974.93
634,3795.26
1226,2480.48
970,2974.26
1283,2480.48
919,4087.76
1156,2974.93
664,4087.76
757,4373.03
929,4378.61
726,3795.26
896,3971.39
1280,2471.44
825,3795.26
1018,2480.48
1036,2974.93
675,4373.02
1285,2471.44
1175,2480.48
696,4373.02
772,4087.76
815,3971.39
1192,2974.93
1270,2471.44
1308,2471.44
1319,2471.44
1291,2471.44
1310,2471.44
877,4665.26
1194,2480.48
1272,2480.48
1277,2908.47
1322,2471.44
1281,2480.48
1043,3971.39
1326,2471.44
1197,2974.93
1282,2480.48
1409,2471.44
1055,3678.11
1190,2974.26
751,4378.61
856,3387.71
1060,4373.03
1305,2480.48
1317,2480.48
931,2890.42
1328,2471.44
1345,2471.44
1037,4026.42
1071,3678.11
762,3971.39
829,4646.76
830,3971.39
971,4378.61
1220,2974.26
979,2890.42
1048,2974.93
1262,2974.93
1010,2974.26
1269,2974.93
1180,2974.26
851,3795.32
1184,2974.26
1236,2457.03
1206,4017.07
828,4085.06
1013,4049.75
1374,2471.44
1393,2471.44
946,4960.3
903,4372.93
981,4960.3
1330,2471.44
906,4372.93
1332,2471.44
922,4372.93
1143,3387.71
1352,2471.44
1088,3449.5
1056,2890.4
1338,2960.53
916,4670.83
1229,3609.42
1095,3682.74
1253,2974.93
1058,2974.93
1129,3682.74
1401,2471.44
1092,2890.4
1127,2890.4
924,3387.71
910,3971.39
1130,2974.93
1173,2890.4
1132,2974.93
947,4670.82
1227,3911.86
842,3795.32
1007,4670.82
1061,4958.52
1051,2890.42
1346,2471.44
1181,2890.4
1114,3465.83
1265,2974.93
881,3795.32
938,4958.52
963,3677.73
1030,3795.32
1110,3965.83
1421,2471.44
972,3795.32
1079,3965.83
1355,2471.44
1426,2471.44
1356,2471.44
1388,2471.44
997,3795.32
1428,2471.44
993,3971.39
1395,2471.44
1397,2442.63
1403,2471.44
948,3387.31
1016,4087.66
1419,2471.44
1434,2442.64
1333,2480.48
1149,2974.93
1450,2471.44
1009,3971.39
985,4373.02
1052,4670.82
1103,4670.82
868,3682.74
942,3682.58
1090,3965.83
991,4965.85
989,3387.31
1066,3682.58
1005,4665.25
1075,3965.81
1235,3387.71
1410,2471.44
1435,2471.44
1202,3965.83
850,3795.26
1416,2956.0
836,4087.92
1302,2974.93
732,4373.08
887,4378.61
1195,3960.25
1021,4378.61
1065,3971.39
1273,3895.32
1023,4378.61
986,4087.76
982,4670.82
1082,3965.81
1105,4087.76
1100,4958.52
1427,2471.44
1266,2974.93
1437,2471.44
862,4087.76
1059,4665.26
1278,2974.93
1335,4288.22
1472,2471.44
1006,4378.61
977,5947.45
1014,4378.61
1087,4085.06
1368,2480.48
1496,2471.44
1015,4668.11
1152,3678.13
1398,2480.48
875,4958.52
1104,3682.58
1439,2480.48
1069,4668.11
1217,3965.83
1112,3911.84
1448,2480.48
1466,2471.44
1072,4958.52
1327,2974.93
1502,2471.44
1519,2471.44
1517,2471.44
1340,2974.93
984,4965.87
1146,4351.95
1438,2928.04
1359,2974.93
1329,2974.93
1508,2471.44
1003,3965.81
1209,4904.34
1525,2471.44
1348,2974.26
1529,2471.44
884,4087.76
1142,4965.87
1528,2471.44
1017,4372.93
1534,2471.44
890,4958.52
1411,2480.48
902,4958.52
1431,2480.48
1507,2457.03
1304,2974.26
1457,2471.44
1505,2471.44
1341,2974.93
1387,2974.26
1029,3467.58
1033,3387.71
1109,4913.57
1117,4668.11
1254,2890.4
1085,3467.58
1091,3467.58
1168,4668.11
1196,3387.71
1107,3467.58
1532,2471.44
1111,3465.83
1364,4654.08
1536,2471.44
1078,3795.32
1041,3387.31
1151,3467.58
1518,2471.44
1593,2419.18
1183,3467.58
1424,2974.93
1219,3467.58
1415,2974.93
1544,2471.44
1097,4965.85
1102,4965.86
872,3795.26
1047,5947.45
1077,3971.39
1120,4965.85
1147,3795.32
1185,3795.32
1233,4668.11
1491,2480.48
1126,4958.52
1157,4908.23
1468,2480.48
1040,4958.53
1214,3795.32
1383,4321.15
1106,4665.25
1487,2480.48
1062,3795.26
1493,2480.48
1504,2480.48
1565,2471.44
1590,2471.44
1162,4939.6
1514,2457.03
1556,2471.44
1579,2471.44
990,4373.03
1618,2471.44
1650,2419.18
1500,2480.48
1141,3971.39
1392,2974.26
1230,3467.58
1187,3971.39
1506,2480.48
1234,4378.61
1527,2480.48
1225,3965.84
1567,2480.48
1611,2457.04
1031,4087.76
1008,4373.02
1501,2974.93
1108,4378.61
1203,4965.86
1287,4378.61
1086,3965.81
1339,4670.82
