vehicle_id,distance_travelled
10,2457.03
58,2471.44
35,2471.44
4,2480.48
12,2480.48
16,2471.44
38,2471.44
5,2471.44
57,2471.44
71,2471.44
62,2471.44
73,2471.44
45,2480.48
41,2471.44
76,2480.48
69,2471.44
19,2480.48
91,2471.44
37,2974.93
52,2974.93
54,2471.44
14,2480.48
65,2471.44
27,2480.48
17,2974.93
84,2480.48
90,2928.24
111,2471.44
30,2480.48
33,2974.93
66,2480.48
82,2480.48
101,2480.48
50,2974.93
56,2974.93
108,2471.44
149,2471.44
29,2973.23
32,3682.74
102,2480.48
61,2974.93
8,3387.2
60,2471.44
39,3682.74
106,2471.44
124,2471.44
184,2442.64
154,2471.44
189,2471.44
68,2973.22
186,2471.44
147,2480.48
156,2471.44
23,3764.38
165,2471.44
197,2471.44
99,3339.69
148,2480.48
190,2471.44
93,2974.93
11,3678.13
49,3387.31
114,2974.93
15,3682.74
130,2973.22
80,3682.74
26,2974.26
7,4064.21
217,2471.44
1,4087.76
36,2974.26
133,2480.48
22,3387.71
63,2974.26
79,3756.67
144,2480.48
110,2974.93
112,2974.93
228,2471.44
162,2480.48
18,3965.84
161,2480.48
239,2471.44
51,3678.11
208,2471.44
25,4087.66
2,4378.61
120,3714.94
6,4087.66
246,2471.44
167,2480.48
172,2480.48
231,2941.6
46,3682.74
174,2480.48
191,2480.48
96,3678.11
9,4378.61
209,2471.44
247,2471.44
136,2973.22
275,2471.44
200,2480.48
234,2471.44
28,3971.39
140,2974.93
201,2480.48
222,2480.48
269,2471.44
43,3971.39
168,2974.93
221,2480.48
170,2480.48
44,3682.74
258,2480.48
216,2974.26
152,3356.77
20,4087.66
24,3795.15
248,2480.48
307,2471.44
251,2480.48
21,3965.84
240,2471.44
214,2480.48
223,2480.48
230,2480.48
250,2480.48
232,2480.48
67,3682.74
77,3682.74
72,4335.14
117,3682.74
128,2974.93
70,4670.82
266,2480.48
179,2974.26
100,4087.92
219,2941.8
116,3678.11
259,2480.48
118,4315.98
260,2480.48
40,3795.15
103,4378.61
309,2480.48
198,2974.93
295,2480.48
313,2480.48
87,4087.66
141,3971.39
153,3755.13
181,3678.13
329,2480.48
282,2471.44
3,3795.26
323,2480.48
83,3795.26
283,2471.44
86,4378.61
155,2974.93
121,3756.67
292,2471.44
360,2471.44
107,4087.92
202,2974.93
308,2471.44
42,4958.51
85,3682.74
104,3682.74
127,3965.84
226,2974.26
215,3719.98
249,2480.48
142,3971.39
262,2480.48
89,4378.61
353,2457.03
314,2471.44
34,4670.83
95,3795.15
135,3971.39
324,2471.44
398,2471.44
81,4087.66
145,3971.39
330,2471.44
338,2471.44
274,2471.44
358,2471.44
244,2974.93
97,4670.82
281,2471.44
55,4958.52
150,3678.11
241,2974.26
253,3344.81
296,2471.44
301,2471.44
213,3739.22
229,2974.93
310,2471.44
47,4087.76
225,4325.39
317,2471.44
139,3682.74
325,2471.44
164,3682.74
177,2973.22
13,4670.82
337,2471.44
78,4965.87
126,3387.71
388,2457.04
48,4670.81
64,4372.91
357,2480.48
113,4087.92
370,2480.48
417,2471.44
227,2974.93
280,2974.26
380,2480.48
187,4087.92
188,3678.11
272,2974.93
109,4326.19
361,2480.48
372,2471.44
203,3387.71
403,2471.44
371,2480.48
442,2471.44
278,2973.22
297,2974.26
205,3933.33
218,2973.22
157,4087.66
31,4668.12
53,4670.83
123,3682.74
132,3682.74
75,4372.91
263,2974.26
243,2974.93
401,2480.48
115,4087.92
134,3682.74
176,3682.74
59,4668.12
94,4087.66
265,3352.53
129,4929.73
395,2471.44
429,2457.03
451,2442.63
178,4087.76
220,3971.39
277,2973.23
408,2471.44
173,3795.15
390,2480.48
453,2442.64
163,4670.82
396,2480.48
415,2457.04
171,4670.82
394,2946.97
119,4958.53
382,2480.48
315,2973.23
88,4958.51
224,3795.15
391,2480.48
131,4958.52
195,4337.9
392,2480.48
237,3682.74
271,2974.93
418,2480.48
431,2471.44
233,2974.93
433,2480.48
434,2471.44
411,2480.48
454,2471.44
289,2974.93
428,2480.48
311,2974.93
193,4087.92
74,4958.51
441,2480.48
175,4965.84
291,2974.93
151,4958.51
378,2974.93
160,4087.66
321,2974.93
92,4965.85
105,4958.52
194,4670.83
477,2457.04
279,2973.22
419,2471.44
423,2471.44
125,3387.2
245,3965.84
256,4335.6
192,4373.03
270,3678.11
285,3387.71
185,4378.61
273,3387.71
206,3682.74
468,2471.44
146,3795.32
340,2973.23
199,4670.82
204,4958.51
267,3682.74
432,2480.48
503,2480.48
355,2973.23
461,2480.48
348,3682.74
138,3795.15
318,2974.93
476,2471.44
501,2442.63
328,2974.26
481,2480.48
490,2471.44
166,4087.66
332,4031.08
367,3682.74
424,2480.48
137,4965.85
507,2480.48
169,4087.66
196,4965.85
439,2480.48
550,2480.48
522,2471.44
530,2471.44
261,3965.84
374,2973.22
546,2471.44
462,2974.93
207,4087.92
264,3965.84
312,3387.71
344,4087.92
384,2974.93
487,2480.48
304,3971.39
558,2471.44
537,2471.44
570,2433.58
268,3965.81
293,4670.82
182,3678.11
98,4958.51
236,3678.11
557,2471.44
389,2974.93
212,4087.66
257,4087.66
445,2974.93
331,3387.71
536,2471.44
334,4899.17
336,2974.26
545,2471.44
252,4373.03
238,3678.11
180,4958.51
400,2974.93
299,3387.31
342,3971.39
347,3678.11
320,3971.39
306,3387.31
326,3971.39
122,4665.26
158,4372.91
235,4670.83
559,2471.44
346,3387.31
616,2471.44
351,3682.74
460,3756.67
596,2457.04
467,2974.26
578,2471.44
366,3971.39
143,4087.76
595,2471.44
159,4087.76
405,3740.93
604,2480.48
485,2974.26
211,4087.76
254,3795.26
345,4309.19
393,4604.98
354,3387.71
410,3387.71
626,2480.48
491,2480.48
287,3771.7
554,2480.48
302,4378.61
620,2471.44
375,2973.22
284,4670.82
456,2974.93
298,3682.74
359,4332.79
242,4958.52
613,2471.44
631,2471.44
509,2480.48
514,2480.48
518,2480.48
627,2471.44
533,2480.48
541,2480.48
458,3356.37
547,2480.48
567,2471.44
565,2480.48
356,4378.61
590,2480.48
470,2974.93
628,2480.48
335,3682.74
521,2480.48
643,2480.48
421,2973.23
362,4087.66
601,2471.44
350,3971.39
634,2471.44
651,2471.44
527,2974.26
633,2480.48
497,2974.93
540,2480.48
598,2480.48
472,2974.93
548,2480.48
397,3971.39
583,2480.48
606,2480.48
611,2480.48
641,2480.48
591,2480.48
645,2480.48
657,2480.48
399,3971.39
482,2974.26
599,2471.44
319,4670.82
649,2457.03
610,2471.44
438,3682.74
625,2471.44
363,3387.71
471,2974.93
459,3682.74
642,2471.44
525,2974.93
667,2457.03
711,2457.04
499,2974.93
276,3678.11
352,4087.66
290,4373.03
489,3682.74
694,2471.44
385,4087.66
386,3678.11
703,2471.44
341,4670.82
511,2974.93
673,2480.48
560,2974.26
444,4087.66
691,2471.44
693,2471.44
574,2974.93
704,2471.44
255,4087.76
286,4087.76
701,2471.44
288,4087.76
343,4087.92
365,3682.74
412,3682.74
322,4665.26
377,4670.83
455,4670.82
534,2974.93
300,4087.76
656,2480.48
722,2471.44
303,4965.84
305,3795.15
379,3682.74
316,4087.76
544,2974.93
661,2480.48
666,2480.48
327,4378.61
486,3795.15
