vehicle_id,distance_travelled
30,2457.03
2,2480.48
18,2466.08
21,2457.03
45,2457.04
52,2471.44
23,2956.0
14,2471.44
17,2471.44
31,2442.63
16,2480.48
77,2457.04
46,2471.44
42,2480.48
22,2471.44
78,2457.03
25,2956.0
47,2480.48
80,2471.44
19,2937.27
72,2947.17
26,2480.48
34,2956.2
15,2973.22
97,2457.04
65,2457.03
49,2480.48
89,2471.44
51,2480.48
75,2480.48
130,2466.08
62,2480.48
3,2480.48
67,2480.48
13,2480.48
93,2480.48
39,2480.48
102,2480.48
117,2457.04
69,2941.6
113,2471.44
148,2442.64
166,2442.64
161,2442.64
11,3387.54
146,2457.03
59,2471.44
85,2922.87
112,2457.04
5,3387.71
132,2457.04
63,2973.22
103,2480.48
92,2471.44
144,2480.48
121,2457.04
107,2480.48
137,2457.04
99,3319.05
7,3661.76
8,3347.32
12,3347.32
114,2471.44
6,3366.73
157,2471.44
178,2457.03
20,3368.3
40,3719.98
87,3340.03
9,2973.22
190,2480.48
48,2973.22
73,2973.22
169,2471.44
1,3752.46
126,3319.05
160,2471.44
177,2471.44
70,3719.98
83,3724.19
109,2471.44
86,3366.33
150,2471.44
101,2973.23
43,3913.8
147,2937.07
163,2480.48
10,4087.66
164,2480.48
174,2471.44
122,2480.48
124,2480.48
214,2480.48
129,2480.48
193,2471.44
91,2956.0
192,2471.44
98,3359.27
131,2480.48
167,2941.6
79,3729.01
172,2480.48
198,2480.48
55,4309.19
27,3795.15
50,3795.15
66,3766.88
194,2471.44
96,3743.43
226,2457.04
54,2964.19
60,2974.93
201,2433.58
225,2471.44
156,2956.0
196,2471.44
209,2471.44
4,3682.74
200,2471.44
125,3338.29
100,2956.2
224,2480.48
110,3359.27
90,3378.51
28,4353.67
95,3747.64
175,2973.22
168,2932.77
108,2973.22
76,3387.71
227,2471.44
258,2457.04
32,3971.39
36,4670.82
152,2480.48
212,2928.04
88,4280.92
134,3338.29
223,2922.87
239,2471.44
204,2956.0
219,2480.48
244,2471.44
35,3971.39
155,3354.23
38,3387.54
127,3755.13
145,3734.16
269,2457.04
247,2471.44
232,2471.44
44,4344.64
64,3364.05
248,2946.97
259,2471.44
278,2457.04
197,2480.48
82,2973.22
84,3756.67
159,3359.27
56,3775.91
61,4068.83
203,2974.93
188,2974.93
81,3795.15
195,2974.93
202,2480.48
104,3387.54
213,2480.48
267,2941.8
251,2471.44
266,2457.03
111,3678.11
253,2471.44
290,2457.04
187,2974.93
29,3795.32
128,4297.67
285,2457.04
115,3364.05
297,2442.63
293,2457.04
58,3795.32
320,2471.44
257,2956.0
235,2480.48
136,3795.15
154,4321.15
94,2973.22
321,2457.03
158,3764.38
310,2480.48
228,2922.87
233,2480.48
282,2471.44
105,4343.37
234,2480.48
291,2471.44
264,2937.07
276,2457.03
313,2471.44
331,2457.04
230,2964.2
292,2471.44
302,2480.48
176,3747.64
135,3678.11
281,2480.48
142,2973.22
312,2471.44
352,2433.58
217,3356.43
323,2471.44
171,4301.91
305,2480.48
265,2932.77
314,2471.44
326,2471.44
118,4333.11
328,2471.44
53,4373.07
24,4965.85
345,2471.44
162,4333.11
329,2480.48
335,2480.48
294,2457.03
322,2913.84
309,2480.48
353,2457.04
41,4373.08
360,3319.05
365,2471.44
231,3335.79
185,3731.68
359,2466.08
398,2428.23
380,2471.44
151,4951.45
170,2973.22
205,2974.93
71,4087.92
106,4087.92
237,2973.22
180,3387.31
330,2480.48
400,2457.03
393,2457.04
216,2974.93
33,4958.52
116,4356.34
215,2973.22
139,3795.15
307,2974.93
361,3316.54
348,2480.48
402,2471.44
289,3724.19
179,3971.39
318,2974.93
375,2480.48
141,4306.95
119,4373.08
279,2956.0
246,3778.58
301,2956.0
334,2956.0
368,2928.24
208,3757.67
275,2974.93
340,2974.93
357,3295.56
304,2956.0
341,2471.44
149,3795.15
241,3370.97
243,3387.54
68,4372.91
133,3387.2
377,2471.44
153,4373.08
286,3353.89
303,2973.22
384,2471.44
423,2442.64
458,2433.58
450,2457.04
454,2457.04
143,4087.76
245,3929.92
383,2457.04
422,2960.73
37,4670.82
123,4670.83
431,2419.18
220,3387.71
165,4958.51
413,2471.44
207,4949.48
263,3755.13
405,2457.03
184,4087.66
270,3755.13
254,3761.84
389,2471.44
410,2457.03
373,2480.48
399,2480.48
255,3755.07
327,2973.23
430,2471.44
