vehicle_id,distance_travelled
30,2471.44
20,2480.48
39,2471.44
42,2471.44
48,2471.44
53,2471.44
66,2471.44
9,2974.93
41,2471.44
77,2471.44
6,2471.44
83,2466.08
61,2480.48
71,2480.48
75,2480.48
31,2480.48
22,2974.93
17,2974.26
49,2480.48
60,2471.44
72,2471.44
74,2471.44
78,2480.48
82,2480.48
92,2471.44
5,2480.48
89,2480.48
103,2471.44
51,2974.93
24,2973.22
100,2471.44
107,2471.44
125,2471.44
23,2890.42
119,2457.03
67,2471.44
85,2480.48
50,2471.44
79,2471.44
46,2974.93
97,2471.44
63,2471.44
91,2942.44
111,2471.44
86,2471.44
16,3387.71
110,2471.44
4,3795.15
135,2471.44
132,2471.44
139,2471.44
13,3795.32
161,2471.44
150,2471.44
2,3682.58
165,2471.44
7,3387.2
175,2471.44
33,2974.26
145,2471.44
156,2433.58
147,2471.44
189,2471.44
45,2974.26
112,2480.48
203,2471.44
136,2480.48
93,2890.02
65,2974.93
99,2974.26
129,2480.48
167,2471.44
176,2480.48
164,2480.48
193,2457.04
96,2974.93
180,2480.48
188,2480.48
177,2471.44
106,2974.93
8,3965.81
220,2471.44
14,3387.2
26,3965.82
221,2471.44
18,4087.76
43,3387.2
87,2974.26
149,2974.93
198,2480.48
21,4378.61
11,4342.13
214,2433.58
116,2480.48
162,2480.48
19,3971.39
36,3467.58
121,2974.93
247,2471.44
38,3467.58
195,2480.48
1,4087.76
223,2471.44
226,2480.48
241,2471.44
35,4378.23
64,2973.22
211,2480.48
69,2973.22
237,2480.48
128,2974.93
260,2480.48
144,2974.93
10,4378.61
15,3795.32
81,3965.83
55,3795.32
3,4373.03
184,2471.44
229,2480.48
76,3971.39
196,2471.44
12,4373.07
231,2471.44
101,2973.22
126,2974.93
118,2973.22
284,2471.44
98,3387.71
27,3965.81
59,3467.58
178,2974.93
120,2974.26
52,3971.39
166,2974.26
251,2471.44
28,4668.12
29,4668.12
235,2471.44
254,2471.44
266,2471.44
25,4965.86
44,3387.54
183,2974.93
245,2471.44
262,2480.48
185,2974.93
186,2974.26
249,2471.44
274,2471.44
130,2974.93
137,3682.58
151,3355.02
95,3387.31
194,2974.26
108,3795.32
267,2480.48
34,4373.02
122,2974.93
268,2480.48
294,2480.48
154,2974.93
304,2471.44
310,2471.44
173,2974.93
250,2480.48
256,2471.44
200,2974.93
287,2471.44
56,4373.03
289,2471.44
292,2471.44
302,2471.44
54,3795.15
68,3795.15
169,2890.02
172,3350.02
73,3795.15
114,3971.39
192,2974.93
80,3965.83
131,3387.2
286,2480.48
216,3467.58
170,2973.22
133,3387.71
202,2973.22
141,3387.71
316,2471.44
326,2471.44
37,4670.82
90,3678.11
210,2974.26
225,2974.93
325,2471.44
109,3965.81
230,2974.93
187,3926.45
322,2471.44
234,2974.93
351,2471.44
272,2965.9
88,4378.61
174,3795.26
94,4087.76
62,3795.32
219,2890.42
319,2471.44
40,3795.15
291,2480.48
199,3387.54
285,2974.93
153,3971.39
113,3971.39
246,2974.26
259,2974.93
102,4378.49
314,2480.48
315,2480.48
366,2471.44
321,2480.48
233,3467.58
146,3678.11
124,4373.03
104,4378.75
155,3387.54
159,3682.24
327,2471.44
179,3387.71
337,2471.44
343,2480.48
157,3778.58
312,2974.93
264,2973.23
354,2471.44
57,4670.82
248,4300.9
127,3795.15
323,2480.48
58,4958.52
255,3795.32
348,2480.48
346,2480.48
236,3755.13
257,2974.26
365,2480.48
252,3467.58
409,2471.44
339,2930.86
201,3795.15
32,4965.86
84,4670.82
205,3795.15
206,3971.39
425,2480.48
105,4670.82
278,3387.54
434,2471.44
426,2480.48
355,2471.44
123,4378.61
279,2890.02
197,3387.2
342,2480.48
152,3971.39
190,3387.71
253,3971.39
261,3971.39
277,4040.82
143,4372.9
163,4378.61
232,3678.11
368,2471.44
208,4378.23
391,2471.44
344,2974.93
407,2471.44
359,2974.93
431,2471.44
408,2480.48
459,2471.44
437,2471.44
138,4378.49
440,2471.44
115,4373.07
411,2480.48
297,3748.42
332,2974.93
369,2973.22
171,4373.07
265,3971.39
117,4958.52
243,4358.87
441,2480.48
70,4965.86
275,3971.39
324,2974.26
448,2480.48
281,3387.71
142,4965.86
462,2480.48
493,2471.44
168,4670.82
270,4378.61
307,3387.71
457,2471.44
239,4087.76
140,4670.82
215,4378.61
333,2974.93
382,2974.93
472,2471.44
450,2471.44
244,3795.32
475,2471.44
466,2471.44
477,2471.44
482,2471.44
134,4668.12
300,2973.23
490,2471.44
209,4668.12
401,3370.97
492,2471.44
160,4965.86
522,2471.44
182,4378.75
228,3387.31
379,2973.22
400,2974.26
224,4958.52
227,4965.84
421,2974.26
273,4648.51
217,3795.26
218,4373.07
507,2480.48
517,2480.48
403,2480.48
455,2974.93
521,2480.48
301,3682.58
288,4378.61
499,2471.44
502,2471.44
295,4378.61
423,2974.93
544,2926.73
518,2471.44
530,2471.44
538,2471.44
240,3387.2
561,2471.44
148,4373.02
350,3919.17
540,2471.44
204,4670.83
519,2480.48
591,2442.64
308,3971.39
212,4965.86
416,2974.93
528,2471.44
436,2974.26
556,2471.44
181,4670.83
476,2974.26
487,2974.26
276,3971.39
191,4965.85
384,2480.48
207,4965.85
47,4958.52
420,2480.48
577,2471.44
263,4965.85
290,4670.83
283,4087.76
222,4965.87
584,2471.44
596,2471.44
305,3467.58
293,4670.83
503,2974.93
158,4958.51
370,3971.39
586,2471.44
336,4665.25
446,3912.05
602,2471.44
363,2890.42
306,4958.52
356,3387.54
594,2471.44
282,4670.82
606,2471.44
311,4670.82
303,4965.87
412,3387.54
389,2974.93
378,2890.42
568,2480.48
560,2471.44
328,3387.31
358,3682.58
470,2480.48
361,4965.86
242,3795.15
280,4670.82
636,2471.44
269,3795.15
299,4670.82
514,2974.93
334,3795.15
271,3795.15
313,3795.32
380,3795.32
574,2471.44
637,2471.44
238,4087.76
410,3795.15
347,2973.22
601,2471.44
335,3795.26
396,4591.9
309,4965.84
352,4670.82
364,4670.82
481,2974.93
562,2974.26
402,3467.58
500,2974.93
550,2974.93
458,2974.93
535,2974.93
640,2471.44
404,3795.26
657,2471.44
381,3971.39
520,2974.93
435,4071.18
647,2457.03
399,3965.81
296,3682.24
675,2471.44
318,3682.24
330,3682.24
684,2471.44
362,3387.71
469,3965.83
341,3682.24
543,2973.23
603,2974.93
553,2974.26
258,4372.9
542,2480.48
545,2480.48
590,2974.93
320,3971.39
372,3971.39
565,2974.93
338,3971.39
583,2480.48
360,4373.03
668,2471.44
298,4668.12
387,3971.39
417,4373.03
679,2471.44
374,4378.61
642,2471.44
449,3971.39
700,2457.04
652,2471.44
576,2974.93
694,2471.44
585,2974.93
666,2471.44
564,2974.93
621,3719.98
413,4965.86
454,3366.73
622,2974.93
669,2471.44
548,2974.93
672,2471.44
734,2471.44
676,2471.44
357,4932.54
624,2974.93
331,4378.75
383,4670.83
558,2973.23
573,2480.48
461,3467.58
722,2471.44
390,2890.02
467,3467.58
571,2973.23
625,2480.48
731,2471.44
349,3971.39
473,3467.58
735,2471.44
353,3965.81
422,4373.03
703,2471.44
418,4951.65
345,4087.76
717,2471.44
509,3467.58
714,2471.44
729,2471.44
523,3467.58
730,2471.44
753,2471.44
386,3971.39
463,4373.03
681,2480.48
513,2890.42
776,2480.48
496,3682.58
588,2973.22
536,3965.83
317,4958.52
393,3795.32
480,3971.39
756,2471.44
741,2471.44
762,2471.44
758,2471.44
768,2471.44
505,3387.71
763,2442.63
340,4965.84
367,4670.83
658,2480.48
442,3965.81
849,2433.58
443,4965.87
430,3678.11
739,2937.07
427,3387.71
478,3971.39
655,2973.22
483,3387.71
673,2974.93
787,2471.44
479,3795.26
764,2471.44
789,2471.44
774,2471.44
433,4378.61
780,2471.44
738,2471.44
748,2471.44
785,2471.44
800,2471.44
808,2471.44
397,3387.31
329,4372.9
444,3795.15
775,2471.44
796,2471.44
453,4956.82
635,2480.48
814,2471.44
415,4958.52
773,2930.86
831,2471.44
811,2937.27
495,4087.76
375,3682.24
485,3971.39
529,3387.71
742,2480.48
406,4373.02
468,4965.87
744,2480.48
682,2973.22
371,3971.39
428,3795.32
398,3971.39
557,3467.58
709,4014.14
779,2937.07
465,4378.61
484,3795.32
615,4349.54
539,3795.32
392,3965.81
595,3795.32
394,3965.81
497,4958.51
486,2890.02
512,3795.15
385,4670.83
788,2480.48
541,3795.15
855,2471.44
836,2480.48
501,2890.02
376,3795.15
447,4965.87
840,2471.44
617,2974.93
801,2471.44
845,2471.44
850,2471.44
527,2890.02
828,2471.44
893,2471.44
451,4373.02
830,2471.44
578,2890.02
494,4670.83
842,2471.44
551,3387.71
611,3387.71
901,2442.64
643,3387.71
432,3682.24
623,2973.22
663,3387.71
456,3682.24
856,2471.44
395,3795.15
712,2973.22
859,2480.48
866,2471.44
424,3795.32
720,2480.48
569,4965.87
726,2974.93
897,2471.44
491,3795.15
696,3387.71
552,3795.15
698,3387.71
884,2471.44
710,3387.71
587,4665.25
678,3795.32
900,2471.44
620,2974.93
912,2471.44
504,4965.87
604,4656.42
794,2480.48
832,2974.93
534,4670.82
805,2480.48
547,4670.82
563,2480.48
815,2480.48
554,4670.82
614,3682.58
690,2974.93
559,4670.82
405,4965.84
937,2471.44
429,4965.84
508,4965.84
582,3795.32
471,4087.76
839,2480.48
537,4373.07
626,3465.83
460,4378.23
